level,unit,#,word,pos,translation,phonetic
2,2,1270,baseball memorabilia,noun,棒球纪念品,ˈbeɪsˈbɔl ˌmɛmərəˈbiljə
2,2,1271,board game,noun,棋盘游戏,bɔrd geɪm
2,2,1272,cooking,noun,烹饪,ˈkʊkɪŋ
2,2,1273,knitting,noun,针织,ˈnɪtɪŋ
2,2,1274,photography,noun,摄影,fəˈtɑgrəfi
2,2,1275,bike (bicycle),noun,自行车,baɪk (ˈbaɪsɪkəl)
2,2,1276,golf,noun,高尔夫球,gɑlf
2,2,1277,hiking,noun,远足,ˈhaɪkɪŋ
2,2,1278,martial arts,noun,武术,ˈmɑrʃəl ɑrts
2,2,1279,skiing,noun,滑雪,ˈskiɪŋ
2,2,1280,crosswords,noun,填字游戏,ˈkrɔˌswɜrdz
2,2,1281,Sudoku,noun,数独,suˈdoʊ.ku
2,2,1282,musician,noun,音乐家,mjuˈzɪʃən
2,2,1283,classical (music),noun,古典（音乐）,ˈklæsɪkəl (ˈmjuzɪk)
2,2,1284,concert,noun,音乐会,ˈkɑnsɜrt
2,2,1285,country (music),noun,乡村（音乐）,ˈkʌntri (ˈmjuzɪk)
2,2,1286,folk (music),noun,民间（音乐）,foʊk (ˈmjuzɪk)
2,2,1287,hip-hop,noun,嘻哈（音乐）,hɪp-hɑp
2,2,1288,jazz,noun,爵士乐,ʤæz
2,2,1289,Latin (music),noun,拉丁（音乐）,ˈlætən (ˈmjuzɪk)
2,2,1290,pop (music),noun,流行（音乐）,pɑp (ˈmjuzɪk)
2,2,1291,rap,noun,说唱,ræp
2,2,1292,rock (music),noun,摇滚（音乐）,rɑk (ˈmjuzɪk)
2,2,1293,lead singer,noun,主唱,lid ˈsɪŋər
2,2,1294,message board,noun,留言板,ˈmɛsəʤ bɔrd
2,2,1295,on line forum,noun,在线论坛,ɑn laɪn ˈfɔrəm
2,2,1296,website,noun,网站,ˈwɛbˌsaɪt
2,2,1297,fashion,noun,时尚,ˈfæʃən
2,2,1298,skill,noun,技能,skɪl
2,2,1299,stuff,noun,东西,stʌf
2,2,1300,talent show,noun,达人秀,ˈtælənt ʃoʊ
2,2,1301,her him it,pronoun,她他,hɜr hɪm ɪt
2,2,1302,me them us you,pronoun,我，他们，我们，你,mi ðɛm ʌs ju
2,2,1303,anything,pronoun,任何东西,ˈɛniˌθɪŋ
2,2,1304,sometime,pronoun,某个时候,ˈsʌmˌtaɪm
2,2,1305,everybody,pronoun,大家,ˈɛvriˌbɑdi
2,2,1306,everyone,pronoun,大家,ˈɛvriˌwʌn
2,2,1307,no one,pronoun,没有人,noʊ wʌn
2,2,1308,nobody,pronoun,没有人,ˈnoʊˌbɑˌdi
2,2,1309,artistic,pronoun,艺术的,ɑrˈtɪstɪk
2,2,1310,excited about (writing),pronoun,对（写作）感到兴奋,ɪkˈsaɪtəd əˈbaʊt (ˈraɪtɪŋ)
2,2,1311,good at (a hobby),pronoun,擅长（业余爱好）,gʊd æt (ə ˈhɑbi)
2,2,1312,good with (my hands),pronoun,（我手）很巧,gʊd wɪð (maɪ hændz)
2,2,1313,local,pronoun,本地,ˈloʊkəl
2,2,1314,collect (teddy bears),verb,收集（泰迪熊）,kəˈlɛkt (ˈtɛdi bɛrz)
2,2,1315,cycle do photography,verb,循环摄影,ˈsaɪkəl du fəˈtɑgrəfi
2,2,1316,draw,verb,画,drɔ
2,2,1317,edit (photos),verb,编辑（照片）,ˈɛdət (ˈfoʊˌtoʊz)
2,2,1318,enter a competition,verb,参加比赛,ˈɛntər ə ˌkɑmpəˈtɪʃən
2,2,1319,make jewelry,verb,做珠宝,meɪk ˈʤuəlri
2,2,1320,paint,verb,涂料,peɪnt
2,2,1321,play chess,verb,下棋,pleɪ ʧɛs
2,2,1322,play in a jazz band,verb,参加爵士乐队,pleɪ ɪn ə ʤæz bænd
2,2,1323,play the piano,verb,弹钢琴,pleɪ ðə piˈænoʊ
2,2,1324,play the saxophone,verb,吹萨克斯管,pleɪ ðə ˈsæksəˌfoʊn
2,2,1325,whistle,verb,哨,ˈwɪsəl
2,2,1326,write poetry,verb,写诗,raɪt ˈpoʊətri
2,2,1327,do new stuff,verb,做新东西,du nu stʌf
2,2,1328,enjoy (doing something),verb,享受（做某事）,ɛnˈʤɔɪ (ˈduɪŋ ˈsʌmθɪŋ)
2,2,1329,join (a class),verb,参加（一堂课）,ʤɔɪn (ə klæs)
2,2,1330,play around with,verb,玩,pleɪ əˈraʊnd wɪð
2,2,1331,show (something) to (someone),verb,向（某人）显示（某物）,ʃoʊ (ˈsʌmθɪŋ) tu (ˈsʌmˌwʌn)
2,2,1332,sound like,verb,好像,saʊnd laɪk
2,2,1333,have a blog,verb,有一个博客,hæv ə blɔg
2,2,1334,have your own website,verb,有自己的网站,hæv jʊər oʊn ˈwɛbˌsaɪt
2,2,1335,post comments,verb,发表评论,poʊst ˈkɑmɛnts
2,2,1336,read (magazines) online,verb,在线阅读（杂志）,rid (ˈmægəˌzinz) ˈɔnˌlaɪn
2,2,1337,make money on,verb,赚钱,meɪk ˈmʌni ɑn
2,2,1338,jog,verb,慢跑,ʤɑg
2,2,1339,ride a horse,verb,骑马,raɪd ə hɔrs
2,2,1340,work out,verb,锻炼,wɜrk aʊt
2,2,1341,bake (a cake),verb,烤（蛋糕）,beɪk (ə keɪk)
2,2,1342,cook,verb,厨师,kʊk
2,2,1343,hear,verb,听,hir
2,2,1344,recommend,verb,推荐,ˌrɛkəˈmɛnd
2,2,1345,think (of),verb,考虑到）,θɪŋk (ʌv)
2,2,1346,also,adverb,也,ˈɔlsoʊ
2,2,1347,especially,adverb,特别,əˈspɛʃli
2,2,1348,regularly,adverb,经常,ˈrɛgjələrli
2,2,1349,and,conjunction,和,ænd
2,2,1350,because,conjunction,因为,bɪˈkɔz
2,2,1351,but,conjunction,但,bʌt
2,2,1352,or,conjunction,要么,ɔr
2,2,1353,about (I'm sure about it.),preposition,对于（对于那件事我敢肯定。）,əˈbaʊt (aɪm ʃʊr əˈbaʊt ɪt.)
2,2,1354,on (on TV),preposition,在（在电视上）,ɑn (ɑn ˈtiˈvi)
2,3,1355,balanced diet,noun,均衡饮食,ˈbælənst ˈdaɪət
2,3,1356,diet drink,noun,减肥饮料,ˈdaɪət drɪŋk
2,3,1357,fast food,noun,快餐,fæst fud
2,3,1358,honey,noun,蜜糖,ˈhʌni
2,3,1359,junk food,noun,垃圾食品,ʤʌŋk fud
2,3,1360,vinegar,noun,尖酸刻薄,ˈvɪnəgər
2,3,1361,medicine,noun,医学,ˈmɛdəsən
2,3,1362,meditation,noun,冥想,ˌmɛdəˈteɪʃən
2,3,1363,relaxation technique,noun,松弛技术,ˌrilækˈseɪʃən tɛkˈnik
2,3,1364,alarm clock,noun,闹钟,əˈlɑrm klɑk
2,3,1365,dream,noun,梦想,drim
2,3,1366,eye mask,noun,眼罩,aɪ mæsk
2,3,1367,nightmare,noun,恶梦,ˈnaɪtˌmɛr
2,3,1368,sleep,noun,睡觉,slip
2,3,1369,school reunion,noun,学校聚会,skul riˈunjən
2,3,1370,semester,noun,学期,səˈmɛstər
2,3,1371,regular job,noun,常规工作,ˈrɛgjələr ʤɑb
2,3,1372,cough,verb,咳嗽,kɑf
2,3,1373,sneeze,verb,喷嚏,sniz
2,3,1374,get / have a (terrible) cold,verb,感冒,gɛt / hæv eɪ (ˈtɛrəbəl) koʊld
2,3,1375,get / have a headache,verb,头疼,gɛt / hæv ə ˈhɛˌdeɪk
2,3,1376,get / have a sore throat,verb,喉咙痛,gɛt / hæv ə sɔr θroʊt
2,3,1377,get / have a stomachache,verb,肚子疼,gɛt / hæv ə ˈstʌm·ək ˌeɪk
2,3,1378,get / have the flu,verb,感冒,gɛt / hæv ðə flu
2,3,1379,get sick,verb,生病,gɛt sɪk
2,3,1380,have a bad cough,verb,咳嗽得厉害,hæv ə bæd kɑf
2,3,1381,have a fever,verb,发烧了,hæv ə ˈfivər
2,3,1382,have a toothache,verb,牙疼,hæv ə ˈtuːθ.eɪk
2,3,1383,have an allergy / allergies,verb,有过敏/过敏,hæv ən ˈælərʤi / ˈælərʤiz
2,3,1384,have an upset stomach,verb,胃不舒服,hæv ən əpˈsɛt ˈstʌmək
2,3,1385,feel awful,verb,感到糟糕,fil ˈɑfəl
2,3,1386,feel better,verb,感觉好多了,fil ˈbɛtər
2,3,1387,feel run down,verb,感到疲惫,fil rʌn daʊn
2,3,1388,feel sick,verb,感觉不舒服,fil sɪk
2,3,1389,feel terrible,verb,觉得可怕,fil ˈtɛrəbəl
2,3,1390,feel stressed,verb,感到压力,fil strɛst
2,3,1391,gargle salt water,verb,漱口盐水,ˈɡɑːr.ɡəl sɔlt ˈwɔtər
2,3,1392,get a checkup,verb,接受检查,gɛt ə ˈʧɛˌkʌp
2,3,1393,go to the hospital,verb,去医院,goʊ tu ðə ˈhɑˌspɪtəl
2,3,1394,suck on a cough drop,verb,吸上咳嗽药,sʌk ɑn ə kɑf drɑp
2,3,1395,take medicine,verb,服药,teɪk ˈmɛdəsən
2,3,1396,generally,frequency expression,通常,ˈʤɛnərəli
2,3,1397,every other day,frequency expression,每个另一天,ˈɛvəri ˈʌðər deɪ
2,3,1398,once a (year),frequency expression,一年一次）,wʌns eɪ (jɪr)
2,3,1399,once in a while,frequency expression,偶尔,wʌns ɪn ə waɪl
2,3,1400,six days a week,frequency expression,一周六天,sɪks deɪz ə wik
2,3,1401,seven hours a night,frequency expression,每晚七个小时,ˈsɛvən ˈaʊərz ə naɪt
2,3,1402,for a couple of months,time expression,几个月,fɔr ə ˈkʌpəl ʌv mʌnθs
2,3,1403,in between (in between swimming and going to the gym),time expression,之间（在游泳和去健身房之间）,ɪn bɪˈtwin (ɪn bɪˈtwin ˈswɪmɪŋ ænd ˈgoʊɪŋ tu ðə ʤɪm)
2,3,1404,long hours,time expression,长时间,lɔŋ ˈaʊərz
2,3,1405,if,conjunction,如果,ɪf
2,3,1406,when,conjunction,什么时候,wɛn
2,4,1407,birth of a baby,noun,婴儿的诞生,bɜrθ ʌv ə ˈbeɪbi
2,4,1408,birthday,noun,生日,ˈbɜrθˌdeɪ
2,4,1409,engagement,noun,订婚,ɛnˈgeɪʤmənt
2,4,1410,family reunion,noun,家庭团聚,ˈfæməli riˈunjən
2,4,1411,festival,noun,节,ˈfɛstəvəl
2,4,1412,fiesta,noun,节日,fiˈɛstə
2,4,1413,graduation,noun,毕业,ˌgræʤuˈeɪʃən
2,4,1414,graduation day,noun,毕业的日子,ˌgræʤuˈeɪʃən deɪ
2,4,1415,parade,noun,游行,pəˈreɪd
2,4,1416,retirement,noun,退休,rɪˈtaɪərmənt
2,4,1417,wedding,noun,婚礼,ˈwɛdɪŋ
2,4,1418,wedding anniversary,noun,结婚纪念日,ˈwɛdɪŋ ˌænəˈvɜrsəri
2,4,1419,wedding ceremony,noun,婚礼,ˈwɛdɪŋ ˈsɛrəˌmoʊni
2,4,1420,wedding reception,noun,婚宴,ˈwɛdɪŋ rɪˈsɛpʃən
2,4,1421,wedding day,noun,结婚那天,ˈwɛdɪŋ deɪ
2,4,1422,Halloween,noun,万圣节,ˌhæləˈwin
2,4,1423,Mother's Day,noun,母亲节,ˈmʌðərz deɪ
2,4,1424,New Year's Eve,noun,除夕夜,nu jɪrz iv
2,4,1425,Valentine's Day,noun,情人节,ˈvælənˌtaɪnz deɪ
2,4,1426,lawyer,noun,律师,ˈlɔjər
2,4,1427,makeup,noun,化妆,ˈmeɪˌkʌp
2,4,1428,outfit,noun,装,ˈaʊtˌfɪt
2,4,1429,cultural event,noun,文化活动,ˈkʌlʧərəl ɪˈvɛnt
2,4,1430,dancing,noun,跳舞,ˈdænsɪŋ
2,4,1431,spring break,noun,春假,sprɪŋ breɪk
2,4,1432,traditional music,noun,传统音乐,trəˈdɪʃənəl ˈmjuzɪk
2,4,1433,vacation,noun,假期,veɪˈkeɪʃən
2,4,1434,bride,noun,新娘,braɪd
2,4,1435,groom,noun,马夫,grum
2,4,1436,old friend,noun,老朋友,oʊld frɛnd
2,4,1437,relative,noun,相对的,ˈrɛlətɪv
2,4,1438,January,noun,一月,ˈʤænjuˌɛri
2,4,1439,February,noun,二月,ˈfɛbjəˌwɛri
2,4,1440,March,noun,游行,mɑrʧ
2,4,1441,April,noun,四月,ˈeɪprəl
2,4,1442,May,noun,可以,meɪ
2,4,1443,June,noun,六月,ʤun
2,4,1444,July,noun,七月,ˌʤuˈlaɪ
2,4,1445,August,noun,八月,ˈɑgəst
2,4,1446,September,noun,九月,sɛpˈtɛmbər
2,4,1447,October,noun,十月,ɑkˈtoʊbər
2,4,1448,November,noun,十一月,noʊˈvɛmbər
2,4,1449,December,noun,十二月,dɪˈsɛmbər
2,4,1450,blow out (candles),verb,吹灭（蜡烛）,bloʊ aʊt (ˈkændəlz)
2,4,1451,celebrate,verb,庆祝,ˈsɛləˌbreɪt
2,4,1452,exchange rings,verb,交换戒指,ɪksˈʧeɪnʤ rɪŋz
2,4,1453,get dressed up,verb,打扮好,gɛt drɛst ʌp
2,4,1454,get married,verb,结婚了,gɛt ˈmɛrid
2,4,1455,go out for a romantic dinner,verb,出去吃浪漫的晚餐,goʊ aʊt fɔr ə roʊˈmæntɪk ˈdɪnər
2,4,1456,go to see fireworks,verb,去看烟花,goʊ tu si ˈfaɪrˌwɜrks
2,4,1457,go trick-or-treating,verb,去捣蛋,goʊ trɪk-ɔr-ˈtritɪŋ
2,4,1458,send a card,verb,发卡,sɛnd ə kɑrd
2,4,1459,"sing ""Happy Birthday""",verb,唱“生日快乐”,"sɪŋ ""ˈhæpi ˈbɜrθˌdeɪ"""
2,4,1460,wear a cap and gown,verb,戴上帽子和长袍,wɛr ə kæp ænd gaʊn
2,4,1461,wear a costume,verb,穿着服装,wɛr ə kɑˈstum
2,4,1462,graduate from (law school),verb,毕业于（法学院）,ˈgræʤuɪt frʌm (lɔ skul)
2,4,1463,get a degree / diploma,verb,获得学位/文凭,gɛt ə dɪˈgri / dɪˈploʊmə
2,4,1464,call (someone) back,verb,回（某人）回电,kɔl (ˈsʌmˌwʌn) bæk
2,4,1465,spend time (on the phone),verb,花时间（打电话）,spɛnd taɪm (ɑn ðə foʊn)
2,4,1466,be careful,verb,小心,bi ˈkɛrfəl
2,4,1467,give,verb,给,gɪv
2,4,1468,promise,verb,诺言,ˈprɑməs
2,4,1469,cute,adjective,可爱,kjut
2,4,1470,expensive,adjective,昂贵,ɪkˈspɛnsɪv
2,4,1471,silver,adjective,银,ˈsɪlvər
2,4,1472,Then ...,time expression,然后 ...,ðɛn ...
2,4,1473,in (May),time expression,在五月）,ɪn (meɪ)
2,4,1474,on (May 10th),time expression,于（5月10日）,ɑn (meɪ 10ˈtiˈeɪʧ)
2,4,1475,on (the 10th of May),time expression,于（5月10日）,ɑn (ði 10ˈtiˈeɪʧ ʌv meɪ)
2,4,1476,nothing,indefinite pronoun,没有,ˈnʌθɪŋ
2,4,1477,something nice,indefinite pronoun,好东西,ˈsʌmθɪŋ naɪs
2,4,1478,something special,indefinite pronoun,一些特别的东西,ˈsʌmθɪŋ ˈspɛʃəl
2,4,1479,probably,adverb,大概,ˈprɑbəbli
2,5,1480,algebra,noun,代数,ˈælʤəbrə
2,5,1481,art,noun,艺术,ɑrt
2,5,1482,band,noun,带,bænd
2,5,1483,biology,noun,生物学,baɪˈɑləʤi
2,5,1484,calculus,noun,结石,ˈkælkjələs
2,5,1485,chemistry,noun,化学,ˈkɛməstri
2,5,1486,choir,noun,唱诗班,ˈkwaɪər
2,5,1487,computer studies,noun,计算机研究,kəmˈpjutər ˈstʌdiz
2,5,1488,drama,noun,戏剧,ˈdrɑmə
2,5,1489,economics,noun,经济学,ˌɛkəˈnɑmɪks
2,5,1490,geography,noun,地理,ʤiˈɑgrəfi
2,5,1491,geometry,noun,几何,ʤiˈɑmətri
2,5,1492,gymnastics,noun,体操,ʤɪmˈnæstɪks
2,5,1493,history,noun,历史,ˈhɪstəri
2,5,1494,literature,noun,文献,ˈlɪtərəʧər
2,5,1495,mathematics,noun,数学,ˌmæθəˈmætɪks
2,5,1496,orchestra,noun,乐队,ˈɔrkəstrə
2,5,1497,physical education (P.E.),noun,体育（体育）,ˈfɪzɪkəl ˌɛʤəˈkeɪʃən (pi.i.)
2,5,1498,physics,noun,物理,ˈfɪzɪks
2,5,1499,childhood,noun,童年,ˈʧaɪldˌhʊd
2,5,1500,close friend,noun,密友,kloʊs frɛnd
2,5,1501,comic book,noun,漫画书,ˈkɑmɪk bʊk
2,5,1502,motorcycle,noun,摩托车,ˈmoʊtərˌsaɪkəl
2,5,1503,ninth grade,noun,九年级,naɪnθ greɪd
2,5,1504,sledding,noun,拉雪橇,ˈslɛdɪŋ
2,5,1505,stuffed animal,noun,填充玩具动物,stʌft ˈænəməl
2,5,1506,a few (students),quantity expression,一些（学生）,ə fju (ˈstudənts)
2,5,1507,a few of (the students),quantity expression,一些（学生）,ə fju ʌv (ðə ˈstudənts)
2,5,1508,a few of them / us,quantity expression,其中一些/我们,ə fju ʌv ðɛm / ʌs
2,5,1509,all (children),quantity expression,全部（儿童）,ɔl (ˈʧɪldrən)
2,5,1510,all of (the children),quantity expression,所有（孩子）,ɔl ʌv (ðə ˈʧɪldrən)
2,5,1511,all of them / us,quantity expression,他们/我们,ɔl ʌv ðɛm / ʌs
2,5,1512,most (people),quantity expression,大多数人）,moʊst (ˈpipəl)
2,5,1513,most of (the people),quantity expression,大多数人）,moʊst ʌv (ðə ˈpipəl)
2,5,1514,most of them / us,quantity expression,他们大多数/我们,moʊst ʌv ðɛm / ʌs
2,5,1515,no (students),quantity expression,否（学生）,noʊ (ˈstudənts)
2,5,1516,none of (the students),quantity expression,没有一个（学生）,nʌn ʌv (ðə ˈstudənts)
2,5,1517,none of them / us,quantity expression,他们/我们都不,nʌn ʌv ðɛm / ʌs
2,5,1518,some (students),quantity expression,一些（学生）,sʌm (ˈstudənts)
2,5,1519,some of (the students),quantity expression,一些（学生）,sʌm ʌv (ðə ˈstudənts)
2,5,1520,some of them / us,quantity expression,其中一些/我们,sʌm ʌv ðɛm / ʌs
2,5,1521,bilingual,adjective,双语,baɪˈlɪŋgwəl
2,5,1522,foreign (language),adjective,外语,ˈfɔrən (ˈlæŋgwəʤ)
2,5,1523,required (English was required.),adjective,必需（英语是必需的。）,riˈkwaɪərd (ˈɪŋglɪʃ wʌz riˈkwaɪərd.)
2,5,1524,useful,adjective,有用,ˈjusfəl
2,5,1525,was wasn't,verb,不是,wʌz ˈwɑzənt
2,5,1526,were weren't,verb,不是,wɜr ˈwɜrənt
2,5,1527,get along with (someone),verb,与某人相处,gɛt əˈlɔŋ wɪð (ˈsʌmˌwʌn)
2,5,1528,get into trouble,verb,惹上麻烦,gɛt ˈɪntu ˈtrʌbəl
2,5,1529,have memories,verb,有回忆,hæv ˈmɛməriz
2,5,1530,move to another city / country,verb,搬到另一个城市/国家,muv tu əˈnʌðər ˈsɪti / ˈkʌntri
2,5,1531,take (Spanish),verb,上（西班牙文）课,teɪk (ˈspænɪʃ)
2,5,1532,drop a course,verb,放弃课程,drɑp ə kɔrs
2,5,1533,quit (school),verb,退学）,kwɪt (skul)
2,5,1534,get into a university,verb,上大学,gɛt ˈɪntu ə ˌjunəˈvɜrsəti
2,5,1535,take evening classes,verb,上夜校,teɪk ˈivnɪŋ ˈklæsəz
2,5,1536,major in (biology),verb,主修（生物学）,ˈmeɪʤər ɪn (baɪˈɑləʤi)
2,5,1537,play checkers,verb,玩跳棋,pleɪ ˈʧɛkərz
2,5,1538,play softball,verb,打垒球,pleɪ ˈsɔftˌbɔl
2,5,1539,in 2009,time expression,在2009年,ɪn 2009
2,5,1540,for a long time,time expression,需很长时间,fɔr ə lɔŋ taɪm
2,5,1541,for (ten) years,time expression,十年,fɔr (tɛn) jɪrz
2,5,1542,from (1994) to (2011),time expression,从（1994年）到（2011年）,frʌm (1994) tu (2011)
2,5,1543,three years ago,time expression,三年前,θri jɪrz əˈgoʊ
2,5,1544,until (2011),time expression,直到（2011年）,ənˈtɪl (2011)
2,5,1545,until (I was six),time expression,直到（我六岁）,ənˈtɪl (aɪ wʌz sɪks)
2,5,1546,1906 (nineteen oh-six),time expression,1906年,1906 (ˈnaɪnˈtin oʊ-sɪks)
2,5,1547,1988 (nineteen eighty-eight),time expression,1988年,1988 (ˈnaɪnˈtin ˈeɪti-eɪt)
2,5,1548,2007 (two thousand [and] seven),time expression,2007,2007 (tu ˈθaʊzənd [ænd] ˈsɛvən)
2,5,1549,2015 (twenty fifteen),time expression,2015,2015 (ˈtwɛnti fɪfˈtin)
2,5,1550,apart from,preposition,除了,əˈpɑrt frʌm
2,5,1551,except for,preposition,除了,ɪkˈsɛpt fɔr
2,6,1552,aquarium,noun,水族馆,əˈkwɛriəm
2,6,1553,ATM,noun,自动取款机,eɪ-ti-ɛm
2,6,1554,bank,noun,银行,bæŋk
2,6,1555,cash machine,noun,取款机,kæʃ məˈʃin
2,6,1556,gas station,noun,加油站,gæs ˈsteɪʃən
2,6,1557,museum parking garage,noun,博物馆停车场,mjuˈziəm ˈpɑrkɪŋ gəˈrɑʒ
2,6,1558,parking lot,noun,停车场,ˈpɑrkɪŋ lɑt
2,6,1559,public restroom,noun,公共厕所,ˈpʌblɪk ˈrɛˌstrum
2,6,1560,stadium ,noun,体育场,ˈsteɪdiəm 
2,6,1561,convenience store,noun,便利店,kənˈvinjəns stɔr
2,6,1562,deli (delicatessen),noun,熟食店,ˈdɛli (ˌdɛlɪkəˈtɛsən)
2,6,1563,department store,noun,百货商店,dɪˈpɑrtmənt stɔr
2,6,1564,drugstore,noun,药店,ˈdrʌgˌstɔr
2,6,1565,electronics store,noun,电子商店,ɪˌlɛkˈtrɑnɪks stɔr
2,6,1566,furniture store,noun,家具店,ˈfɜrnɪʧər stɔr
2,6,1567,jewelry store,noun,珠宝店,ˈʤuəlri stɔr
2,6,1568,shoe store,noun,鞋店,ʃu stɔr
2,6,1569,airport,noun,飞机场,ˈɛrˌpɔrt
2,6,1570,cab company,noun,出租车公司,kæb ˈkʌmpəni
2,6,1571,ferry terminal,noun,轮渡码头,ˈfɛri ˈtɜrmənəl
2,6,1572,map,noun,地图,mæp
2,6,1573,sight,noun,视线,saɪt
2,6,1574,electronics,noun,电子产品,ɪˌlɛkˈtrɑnɪks
2,6,1575,Wi-Fi,noun,无线上网,ˈwaɪ.faɪ
2,6,1576,continue (east) on,verb,继续（向东）,kənˈtɪnju (ist) ɑn
2,6,1577,give directions,verb,指示,gɪv dəˈrɛkʃənz
2,6,1578,go down (the street),verb,沿着街道往下走）,goʊ daʊn (ðə strit)
2,6,1579,make a right / a left,verb,向右/向左,meɪk ə raɪt / ə lɛft
2,6,1580,turn right / left,verb,向右/向左转,tɜrn raɪt / lɛft
2,6,1581,walk back (to),verb,往回走,wɔk bæk (tu)
2,6,1582,walk (north),verb,步行（北）,wɔk (nɔrθ)
2,6,1583,east,adverb,东,ist
2,6,1584,west,adverb,西方,wɛst
2,6,1585,north,adverb,北,nɔrθ
2,6,1586,south,adverb,南,saʊθ
2,6,1587,behind,location expression,背后,bɪˈhaɪnd
2,6,1588,between,location expression,之间,bɪˈtwin
2,6,1589,in front of,location expression,在...前面,ɪn frʌnt ʌv
2,6,1590,next to,location expression,旁边的,nɛkst tu
2,6,1591,outside (the bank),location expression,外面（银行）,ˈaʊtˈsaɪd (ðə bæŋk)
2,6,1592,on (Main Street),location expression,在（大街）上,ɑn (meɪn strit)
2,6,1593,on the corner of (Main and First),location expression,在（主要和第一）的拐角处,ɑn ðə ˈkɔrnər ʌv (meɪn ænd fɜrst)
2,6,1594,around here,location expression,这周围,əˈraʊnd hir
2,6,1595,near here,location expression,在这附近,nɪr hir
2,6,1596,inside,location expression,内,ɪnˈsaɪd
2,6,1597,across (the street) from,location expression,在___对面,əˈkrɔs (ðə strit) frʌm
2,6,1598,opposite,location expression,相反,ˈɑpəzət
2,7,1599,camping trip,noun,野营之旅,ˈkæmpɪŋ trɪp
2,7,1600,cheap flight,noun,廉价航班,ʧip flaɪt
2,7,1601,exchange program,noun,交换项目,ɪksˈʧeɪnʤ ˈproʊˌgræm
2,7,1602,passport,noun,护照,ˈpæˌspɔrt
2,7,1603,suitcase,noun,手提箱,ˈsutˌkeɪs
2,7,1604,tourist,noun,游客,ˈtʊrəst
2,7,1605,trip,noun,旅行,trɪp
2,7,1606,schedule,noun,时间表,ˈskɛʤʊl
2,7,1607,visa,noun,签证,ˈvizə
2,7,1608,bathing suit,noun,游泳衣,ˈbeɪðɪŋ sut
2,7,1609,brush credit card,noun,刷信用卡,brʌʃ ˈkrɛdət kɑrd
2,7,1610,hair dryer,noun,吹风机,hɛr ˈdraɪər
2,7,1611,hat,noun,帽子,hæt
2,7,1612,headphones,noun,头戴式耳机,ˈhɛdˌfoʊnz
2,7,1613,jacket,noun,夹克,ˈʤækət
2,7,1614,makeup,noun,化妆,ˈmeɪˌkʌp
2,7,1615,(a pair of) pajamas,noun,（一件）睡衣,(ə pɛr ʌv) pəˈʤɑməz
